0Gx07,rnb1k2r/ppp2pp1/3p2q1/2b1P2p/2P1P1P1/4BK1P/PP6/RN1Q1BNR w kq - 0 11,e3c5 c8g4 h3g4 g6g4 f3f2 g4d1,2143,78,83,82,advantage long middlegame skewer,https://lichess.org/NcAvwY5M#21
0Gx8K,2r2rk1/5pp1/pp2p3/3b2p1/1P1P4/P2BR3/5PPP/2R3K1 w - - 2 22,c1c2 c8c2 d3c2 f8c8,1346,77,91,782,clearance crushing endgame short,https://lichess.org/GAUfcc07#43
0GxEZ,6k1/5pp1/2N4p/p1p2b2/8/P6P/2r2PP1/3R1K2 b - - 1 28,a5a4 c6e7 g8h7 e7f5,1523,75,89,203,advantage endgame fork short,https://lichess.org/uBS2mkgN/black#56
0GxSg,r1b1k2r/pppp1p1p/2n1q1p1/8/2P1nP2/1P1P1N2/PQ4BP/RN2K2R b KQkq - 0 13,e4g3 e1d1 e6e2 b2e2,1915,113,64,17,advantage defensiveMove middlegame short,https://lichess.org/29JTRZYg/black#26
0GyFL,8/4kp2/1b2p3/1p1pPp2/1Pp2P2/2P1PKP1/3Q2Bq/8 w - - 5 44,d2f2 h2h5 g3g4 h5g4,1314,78,93,883,endgame mate mateIn2 short,https://lichess.org/sZ40RH0J#87
0GyKc,r2q4/5r1k/p2p2p1/5p2/PpBBPP2/8/5K2/7R b - - 1 28,h7g8 h1h8,1069,77,100,1319,endgame mate mateIn1 oneMove pin,https://lichess.org/Jb1ed2OG/black#56
0GyOM,8/n6K/P3k1p1/4p3/6PP/2N2p2/8/8 w - - 0 42,h7g6 f3f2 c3e4 f2f1q,932,78,88,109,advancedPawn crushing endgame knightEndgame master promotion short,https://lichess.org/u1pfN4pG#83
0GyQx,r1nqk3/pp3pp1/2p1p1p1/2bpP1Pr/5B2/2N2P2/PP1Q3P/R3KBR1 w Qq - 0 18,f4e3 c5e3 d2e3 d5d4 e3d2 d4c3,2184,84,84,147,advantage fork long opening,https://lichess.org/kaUGWX24#35
0GyS1,4rrk1/pp1b2p1/1n3q1p/2p1R3/2Pp4/1B4Q1/PBP2PPP/R5K1 w - - 1 22,e5c5 f6e7 c5e5 e7e5 g3e5 e8e5,1958,78,71,45,advantage long middlegame,https://lichess.org/hGgsJmzf#43
0GyTH,r3kb1r/ppp4p/2nq2p1/4p1Q1/8/4PN2/PPP3PP/3R1RK1 b kq - 2 16,d6c5 g5f6 c5e7 f6h8 e7g7 h8g7,1566,129,-33,21,advantage long middlegame,https://lichess.org/6FLC7hKP/black#32
0Gydd,5rk1/p1q3p1/6R1/1p3rB1/2pP2Q1/2P4P/PP4Pb/R5K1 w - - 1 25,g1h1 f5f1 a1f1 f8f1,1002,130,85,16,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/qUvtPFLa#49
0Gyfv,8/5p1k/6p1/1p1q3p/3r4/2Q1R1P1/1P3P1P/6K1 w - - 6 37,g1f1 d5h1 f1e2 h1d1,1798,79,76,93,endgame mate mateIn2 short,https://lichess.org/mvkNxd5w#73
0GylK,4r1k1/ppp2ppp/5n2/7r/3q4/P2P1PP1/1PP3KP/R1BQ1R2 w - - 3 20,f1e1 h5h2 g2h2 d4f2,1706,74,91,360,attraction crushing middlegame sacrifice short,https://lichess.org/2kL9AWWE#39
0Gymy,8/6N1/8/4k1p1/4n2p/2P3PP/2K2P2/8 w - - 0 58,c3c4 g5g4 g7f5 g4h3 f5h4 e4g5,2526,89,96,43,crushing defensiveMove endgame knightEndgame long,https://lichess.org/zmDQ2q40#115
0Gyy4,8/1pR1kp2/p3p1p1/5pP1/3R1P2/1r5r/5K2/8 b - - 3 34,e7f8 d4d8 f8g7 c7c8,2093,75,82,102,crushing defensiveMove endgame rookEndgame short,https://lichess.org/yu69ZOJ4/black#68
0Gz8b,r1b3nr/1p1pkppp/p1nNp3/4q3/2P1P3/4P3/PP2B1PP/RN1Q1RK1 b - - 3 11,e5d6 f1f7 e7f7 d1d6,1488,75,90,362,crushing deflection opening short,https://lichess.org/ZEdsczWS/black#22
0GzPY,5rk1/1b2qpp1/p2pp2p/Ppn5/3QP3/PBr2N1P/2P2PP1/R3R1K1 b - - 3 21,e7f6 e4e5 d6e5 d4c3,1647,75,89,528,crushing middlegame short trappedPiece,https://lichess.org/FEl3VZrh/black#42
0GzPa,r6r/1p2k3/p2p1p1q/3Pb3/4P3/3B4/PP3QRP/5R1K w - - 0 30,f2f5 h6h2 g2h2 h8h2 h1g1 a8g8 f5g6 g8g6,1560,75,92,2150,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/4EkDR7v7#59
0GzSg,B7/5pp1/4p1p1/p3k3/P2n4/6P1/3R1PKP/1r6 b - - 4 34,b1a1 f2f4 e5f6 d2d4,1210,77,91,385,advantage deflection endgame short,https://lichess.org/rOGJElKU/black#68
0GzXk,8/5pp1/4p3/4P1PK/4kP2/8/8/8 w - - 1 50,h5g4 g7g6 g4g3 e4e3,1959,76,81,75,crushing endgame pawnEndgame quietMove short zugzwang,https://lichess.org/xYtLdCWo#99
0Gzwg,1r1r1bk1/1p3pp1/p1b5/2P2B2/1P4p1/P3NnP1/2Q3K1/3R4 w - - 8 33,f5e4 d8d1 c2d1 c6e4,1981,77,92,464,crushing master masterVsMaster middlegame short,https://lichess.org/PoOxH9vT#65
0H02f,r2q1r2/1pp2pk1/p2pb1pp/4p3/3PP1nN/2P2RQ1/PP1N2PP/5RK1 b - - 3 18,g6g5 h4f5 e6f5 f3f5,1392,76,67,80,advantage master middlegame short,https://lichess.org/kE2pZyfV/black#36
0H04c,r1b2rk1/pppq2pp/2nppn2/2b5/2B5/1QN2N1P/PB3PP1/3RR1K1 b - - 2 14,d6d5 c3d5 e6d5 b2f6 g8h8 d1d5,2593,84,73,184,advantage discoveredAttack long middlegame,https://lichess.org/1JCyUQuN/black#28
0H09a,rn2k3/pp4p1/3bp1p1/2pp2n1/3P1P1r/4BK2/PPP1P1Bq/RN2Q2R w q - 3 17,f4g5 h4f4 e3f4 h2f4,1695,74,98,4039,mate mateIn2 middlegame sacrifice short,https://lichess.org/qRo9bmEz#33
0H0Gl,r4k1r/ppp1npp1/1b1p3p/3P1q2/8/1Q3N1P/PP3PP1/R1B1R1K1 b - - 5 17,e7d5 g2g4 f5d7 b3d5,1855,76,87,56,advantage middlegame short,https://lichess.org/orQ3LQdz/black#34
0H0e2,1k1r3r/p1p1qpp1/Qp2p1p1/2Npn3/1P6/2P1P3/P4PPP/1R2K2R b K - 1 21,b6c5 b4c5 b8a8 a6b7,1216,92,29,43,discoveredAttack mate mateIn2 middlegame queensideAttack short,https://lichess.org/csjOwbNK/black#42
0H0mL,r3rn1k/pppq2pp/3b1pn1/PP1p4/3P4/1QP1BN1P/3N1PP1/R3R1K1 w - - 5 20,b3d5 d6h2 g1h2 d7d5,1168,74,97,2998,crushing discoveredAttack middlegame short,https://lichess.org/Ku491Kjj#39
0H0mc,5b1r/p3kp2/Q3b2p/4q3/3pB3/8/PrP3PP/4RRK1 b - - 1 20,e5c7 a6a3 e7d8 a3b2,1175,75,96,1988,advantage fork middlegame short,https://lichess.org/I3bbMTu2/black#40
0H0pt,8/5kp1/6b1/1B1p2Pp/p4p1P/1P3P2/P2r4/K3R3 b - - 0 31,a4b3 b5e8 f7f8 e8g6,1163,94,79,59,crushing deflection endgame short skewer,https://lichess.org/wwT0wMp8/black#62
0H0q4,8/8/p6p/1p4k1/4Kp2/2P2P1P/P7/8 b - - 0 48,g5h4 e4f4 h6h5 f4e5 h4h3 f3f4 h5h4 f4f5 h3g2 f5f6 h4h3 f6f7 h3h2 f7f8q,2153,77,90,921,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/czdfMS8z/black#96
0H1Ae,8/1p6/4p1Q1/p2p1p2/1q1Pn1kP/1P6/P4PP1/6K1 b - - 8 52,g4h4 g6h6 h4g4 f2f3 g4g3 h6h2,2444,86,84,277,endgame fork long mate mateIn3,https://lichess.org/1V44NxGc/black#104
0H1EU,3r1rk1/1pq2ppp/p1b5/2pp4/P2b4/1BNP1Q1P/1PP2PP1/1R2R1K1 w - - 0 20,b3d5 d4c3 d5c6 c3e1,1731,72,95,5310,advantage middlegame short,https://lichess.org/eVvWgJyG#39
0H1QR,4R1k1/p1q3b1/1p6/3P4/1P3q1Q/P6P/6P1/7K b - - 2 46,g8f7 h4h5 f7f6 e8e6,1735,79,85,90,endgame mate mateIn2 short,https://lichess.org/xBIeNhmJ/black#92
0H1Rh,4k3/8/1p2p1K1/p1p1P2p/P1P4P/8/8/8 w - - 1 53,g6h5 b6b5 c4b5 c5c4,1908,77,87,72,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/a4CN1PkQ#105
0H1YQ,6k1/p4p2/1p6/2p1Q2p/4Pp1b/2P2P2/PP2KP1q/R1B2Br1 w - - 10 37,e5b8 g8h7 c1e3 h4g3 b8c7 f4e3,2057,263,100,8,defensiveMove equality long middlegame pin,https://lichess.org/HYJ83bJx#73
0H1eH,Q5k1/p2p1p2/4p1p1/4q3/8/2r5/P3rPK1/R6R b - - 1 31,g8g7 a8h8,1261,90,79,38,endgame mate mateIn1 oneMove,https://lichess.org/D8tKb611/black#62
0H1fJ,5R2/p2p3p/1p1r4/k5r1/1q6/4P3/P1R1QK1P/5N2 w - - 11 38,e2e1 g5g2 f2g2 b4e1,1677,74,93,1686,advantage deflection middlegame short,https://lichess.org/AaUiSnpM#75
0H1rW,5r1k/p5pp/1pp1Q3/8/2P5/2q2PK1/P6P/R3R3 w - - 3 29,e6e5 c3f3 g3h4 f8f4 e5f4 f3f4,1228,75,96,2111,crushing endgame long,https://lichess.org/bI4fhhAy#57
0H1rc,2r1r1k1/1p2p2p/p2p2pB/3N4/4P3/2b4P/P2R3K/5R2 w - - 0 26,d2c2 c3e5 h2g1 c8c2,993,89,89,37,crushing discoveredAttack master middlegame short,https://lichess.org/3isuoDNZ#51
0H1vC,rr6/2pkn2p/p1pqbpp1/4p3/4P3/5N2/PQPP1PPP/RN2K2R w KQ - 3 16,b2a3 b8b1 a1b1 d6a3,1326,78,86,72,crushing middlegame short,https://lichess.org/zJPoX6J2#31
0H1vP,r4rk1/p3bppp/1qn1pn2/3p4/3P4/P1NQ4/1P1BNPPP/R4RK1 b - - 0 14,b6b2 f1b1 b2b6 b1b6,1632,74,94,4460,advantage middlegame short trappedPiece,https://lichess.org/RDdDOBk1/black#28
0H1xg,rnbqkb2/ppp4R/3p1pQ1/8/3P3n/3BB3/PPP2PP1/R3K3 b Qq - 0 16,h4g6 d3g6,893,96,88,276,master mate mateIn1 middlegame oneMove,https://lichess.org/wPfJmgjE/black#32
0H23b,4rr1k/pp1n4/2pqbpQ1/8/3PR3/2P3P1/PP3P1P/R5K1 b - - 2 19,e8e7 e4h4 e7h7 g6h7,1349,75,74,132,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/NoNWBPWo/black#38
0H24t,2b2rk1/p2p1ppp/2pPpP2/q2nP1Q1/2pB2P1/2Pn1N2/Pr5P/R4K1R b - - 0 25,b2f2 d4f2 d5f6 e5f6 a5g5 f3g5,1243,86,75,50,advantage defensiveMove hangingPiece long middlegame,https://lichess.org/fq94q1My/black#50
0H2AN,r4rk1/p1p1q1b1/2p1b2p/4Ppp1/2B1Q3/4P1B1/PPP2PPP/R3K2R w KQ - 2 15,e4c6 e7b4 c2c3 b4c4 c6c4 e6c4,1639,74,96,3199,advantage long middlegame,https://lichess.org/smoPtbO7#29
0H2EI,r5q1/pp4pk/2p3Np/5Q2/4r3/8/6PP/R6K b - - 3 28,g8e6 g6f8 h7g8 f8e6,1113,76,97,1589,crushing doubleCheck endgame fork short,https://lichess.org/OKHzYzz6/black#56
0H2R6,8/pp1k4/3Pb3/2p1P1K1/4r3/4N3/PPP5/3R4 w - - 3 45,e3d5 e4e5 g5f4 e5d5,1669,75,96,4612,advantage endgame short,https://lichess.org/PIKHG3Lh#89
0H2W3,8/pp4p1/2p3kp/2P3n1/5p2/P2r4/1P4RP/5R1K w - - 0 35,f1f4 d3d1 g2g1 d1g1 h1g1 g5h3 g1g2 h3f4,1073,85,96,453,attraction crushing endgame fork veryLong,https://lichess.org/l5dMFPdw#69
0H2Y8,r6k/1p2N1pr/3BqpBp/p7/n2P4/6Q1/P4PPP/6K1 w - - 0 33,g6h7 e6e1,1431,129,43,88,mate mateIn1 middlegame oneMove,https://lichess.org/exXbdxzj#65
0H2d9,8/8/8/1p1bk1p1/1P2p3/1B2PpP1/3K1P2/8 w - - 2 39,d2c3 d5b3 c3b3 e5f5 b3c3 f5g4 c3d4 g4h3,2152,77,77,74,bishopEndgame crushing endgame veryLong,https://lichess.org/FZXuqjmm#77
0H2gh,1r2r1k1/ppp2ppp/8/6Q1/3B4/2P3P1/qPKN3P/8 b - - 3 29,e8e6 g5g7,973,86,98,302,endgame mate mateIn1 oneMove,https://lichess.org/qcFX59br/black#58
0H2nn,5r2/p1r2k2/1pNp3p/3Pp1b1/1P2Pp2/2R4P/P1R2KP1/8 b - - 6 32,f7g6 c6e5 d6e5 c3c7,1407,78,79,362,crushing discoveredAttack endgame short,https://lichess.org/qLlnUwHe/black#64
0H2ro,5r2/6k1/2p4p/1p4p1/p1pPRpK1/P1Pn1P1P/1PR5/8 w - - 1 36,e4e7 g7f6 e7h7 f6g6,1930,76,84,91,crushing defensiveMove endgame short,https://lichess.org/hLGEByqF#71
0H2sg,1r2r1k1/pp3q1p/2p1Rbp1/2Nn4/3P4/1Q4PB/PP3P1P/2R3K1 b - - 0 26,e8e6 h3e6 f7e6 c5e6,1487,76,86,1007,crushing middlegame pin short,https://lichess.org/R7qPHunp/black#52
0H2ww,r1b1r1k1/1pp2ppp/p2p1b2/3P4/q3PP2/3B2Q1/PP4PP/R1B2RK1 w - - 3 15,b2b3 a4d4 c1e3 d4d3,1629,94,88,25,crushing fork interference middlegame short,https://lichess.org/tVuV5SbD#29
0H39j,8/4Qpk1/1rpp2p1/p5R1/1q5r/1P6/P1P5/1K1R4 b - - 3 30,h4d4 d1g1 d4d1 g1d1,2343,78,86,296,crushing endgame quietMove short,https://lichess.org/LJErtEzM/black#60
0H3AB,2r2rk1/p4ppp/8/8/4P3/1bN3Q1/qP1R2PP/1RK5 b - - 10 29,f8d8 d2d8 c8d8 g3c7 a2b1 c1b1,2366,88,90,164,crushing long middlegame,https://lichess.org/ytbRgdGr/black#58
0H3Ha,2k1r3/1pp3p1/p1b3p1/4Pn2/1PP2P2/P2N2K1/R5Pr/6R1 w - - 4 31,g3h2 e8h8,1241,86,78,64,endgame mate mateIn1 oneMove,https://lichess.org/KLZgl089#61
0H3Im,6r1/1k4pR/2p1p1P1/KBPpP3/P4p2/8/8/8 w - - 0 49,b5c6 b7c6 a5b4 f4f3,1493,76,92,631,crushing endgame hangingPiece short,https://lichess.org/vrkFSjlP#97
0H3Pa,r1b1Qnk1/pp2r1p1/5q1p/2p1Np2/5P2/8/PPP3PP/R1B1R1K1 w - - 2 19,e8d8 e7e5 d8f6 e5e1,1649,190,54,3,advantage kingsideAttack middlegame short,https://lichess.org/Nfyk89XK#37
0H3RC,3nr1k1/1b4p1/7p/1p2pRq1/1Ppp2PN/P5P1/4PQBK/8 b - - 1 32,g5g4 g2f3 b7f3 e2f3 g4g5 f5g5,2353,83,89,373,advantage long middlegame trappedPiece,https://lichess.org/u3pHFznF/black#64
0H3TM,3r1r2/1p3ppk/p1p1p2p/2B5/1Pn5/P2R3P/2P2PP1/4R1K1 b - - 8 27,d8d3 c2d3 c4d6 c5d6,1253,311,-100,3,advantage endgame short,https://lichess.org/j8IPfhMy/black#54
0H3UY,rn1qr1k1/5ppp/1p1b1n2/p2P1BB1/2Np4/5P2/PP4PP/R2Q1RK1 w - - 0 19,d1d4 d6c5 d4c5 b6c5,1280,76,88,610,advantage middlegame pin short,https://lichess.org/JtoFJUEn#37
0H3V6,1k2r3/1p6/8/8/q4P1p/2PB3P/1QKR2P1/8 w - - 0 45,c2c1 e8e1 d2d1 a4d1,1162,83,46,87,endgame mate mateIn2 short,https://lichess.org/Zf005lpH#89
0H3dD,r1b2rk1/3p1p1p/p3p1PQ/1p4q1/4P3/2N2n2/PPP1B3/K2R3R b - - 0 23,f7g6 h6h7,1037,79,90,456,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/C6yindlx/black#46
0H3gM,6k1/p1r3pp/8/8/P2Pp3/6P1/6KP/5R2 w - - 0 29,g2f2 c7f7 f2e2 f7f1 e2f1 g8f7 f1f2 f7e6 f2e3 e6d5,1948,76,92,205,crushing endgame rookEndgame veryLong,https://lichess.org/QMmPBAbn#57
0H3se,8/p4k2/1p3p1b/2p1p1p1/2P1P1P1/1P2BPK1/P6P/8 w - - 3 43,h2h4 g5h4 g3h4 h6e3,1146,83,91,419,bishopEndgame crushing discoveredAttack endgame short,https://lichess.org/QXaw8VZv#85
0H3vx,8/5kp1/8/p7/1p1Pp1P1/1P2n1B1/P1K5/8 w - - 3 42,c2d2 e3f1 d2e1 f1g3,1107,86,85,96,crushing endgame fork short,https://lichess.org/QALuGWFy#83
0H42N,1n5k/1p2n1pp/1q2bp2/1P2p3/1Q1p4/4PN1P/3PBPP1/2B3K1 b - - 2 20,b8a6 b4e7,775,86,78,101,crushing hangingPiece middlegame oneMove,https://lichess.org/SO6VN1tg/black#40
0H44t,r2qk2r/1pp1nppp/p1nb4/3Pp3/4P1b1/5N2/PPP1B1PP/RNBQ1RK1 b kq - 1 9,c6d4 f3d4 e5d4 e2g4,1323,75,79,309,crushing discoveredAttack opening short,https://lichess.org/aN4udret/black#18
0H4Cn,5rk1/1pq1pp2/4r2p/1Pp5/3p2P1/1Q1P1RbP/3B4/5R1K b - - 6 31,e6e2 f3f7 e7e6 f7f8,1894,104,71,26,crushing kingsideAttack middlegame short,https://lichess.org/vjB4BRlq/black#62
0H4FE,8/8/4Pk2/3p3p/1P3p2/7P/4q1PK/2Q5 w - - 1 43,c1c6 f4f3 e6e7 f6e7,1987,79,81,643,advantage endgame queenEndgame short,https://lichess.org/GZnmnFBI#85
0H4LD,5r2/p5kp/3p2p1/P2b4/2p2N2/6K1/6PP/1R6 b - - 1 36,d5c6 f4e6 g7g8 e6f8,950,103,96,187,advantage endgame fork short,https://lichess.org/GARP2GWY/black#72
0H4UK,1k4r1/8/p1p2R2/1p1p3P/P6K/2N5/1PP1B1r1/8 w - - 1 40,e2f3 g2h2,1168,81,95,234,endgame master mate mateIn1 oneMove,https://lichess.org/CC1sTLjk#79
0H4VN,r1b2rk1/pp1q2p1/3p3p/1PpPppb1/P1B1P2n/6KP/2PBNP2/R3QRN1 w - - 0 22,d2g5 f5f4 g5f4 e5f4,1926,75,93,1287,advantage middlegame short,https://lichess.org/4Np3ZUen#43
0H4k3,8/p6p/6p1/4b3/8/1P3KP1/P1k1N2P/8 w - - 7 34,e2f4 e5f4 f3f4 c2b2 b3b4 b2a2,1952,75,93,254,crushing endgame long,https://lichess.org/K6C2PH89#67
0H51i,r5q1/pp1k4/3bb1n1/1N2n1B1/4P3/3p2Q1/PP4PP/2R4K b - - 5 23,e5c4 g3d6 c4d6 c1c7 d7e8 b5d6 e8f8 g5h6,2319,84,91,143,advantage deflection exposedKing middlegame sacrifice veryLong,https://lichess.org/JxIBeFVg/black#46
0H5H4,8/8/6K1/p7/6P1/1k6/8/8 w - - 0 44,g6f6 a5a4 f6f7 a4a3 g4g5 a3a2 g5g6 a2a1q,603,88,75,125,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/FNXl9Utp#87
0H5IP,6r1/p1pk3p/2nppn2/4p3/1P2PP2/2PPQN1q/P5rP/R4R1K b - - 0 22,f6g4 f3e5 d6e5 e3h3,1261,78,93,1765,advantage discoveredAttack middlegame short,https://lichess.org/G89wRSRB/black#44
0H5o6,4R3/p4kpp/3q4/3p4/3P4/P3QPP1/1r4KP/8 w - - 3 29,g2h3 d6d7 g3g4 d7e8,1581,74,92,341,crushing endgame short,https://lichess.org/rRVJSK2E#57
0H5vn,r4rk1/pp1b1ppp/4pqn1/7Q/1P6/P1BB4/5PPP/2R1R1K1 b - - 1 19,f6h4 d3g6 h4f2 g1f2 f7g6 h5f3,1605,75,87,162,advantage long middlegame,https://lichess.org/l3xlbkql/black#38
0H5xp,1R6/8/3k2p1/4pp2/6P1/3PKP1p/2r4P/8 w - - 3 33,b8g8 f5f4 e3e4 c2e2,1232,77,93,834,endgame mate mateIn2 rookEndgame short,https://lichess.org/bBHPM9gu#65
0H6Sn,2rq1r2/2p1ppkp/p2pbnp1/np4N1/3PP3/P1PBQ2P/1P1N1PP1/R3K2R b KQ - 2 14,a5b3 g5e6 f7e6 d2b3,1458,77,77,177,crushing middlegame short,https://lichess.org/6TUqbke2/black#28
0H6W3,r4rk1/2p3pn/pbn4p/1p2pP1q/8/P1PP2P1/5PQN/RNB2RK1 b - - 0 21,f8f5 g3g4 f5f2 g4h5,2313,80,82,163,advantage fork middlegame short,https://lichess.org/aPYJkPVi/black#42
0H6fP,8/8/1p5p/2k5/2n3Pp/2P5/Nb3P2/3R1K2 w - - 0 39,f2f4 c4e3 f1g1 e3d1,808,95,83,29,crushing endgame fork short,https://lichess.org/FZkQk38M#77
0H6pE,8/6pp/1k2p3/p2nP3/P2P4/2NK2PP/8/8 b - - 0 41,d5c3 d3c3,920,122,73,17,crushing endgame oneMove,https://lichess.org/Xf0eAGFz/black#82
0H6sB,1r1q4/3k1p2/2pNp1p1/p2nP1Pr/1p1P3p/PP5P/3Q1P2/R4RK1 w - - 6 27,d6f7 d8f8 f2f4 f8f7,1426,122,-33,16,advantage middlegame short,https://lichess.org/LXTN1yGP#53
0H70p,r4rk1/p1pq1ppp/2p5/2bpPb2/Q7/P1N3P1/1P2PPBP/R4RK1 w - - 0 16,c3d5 c6d5 a4d7 f5d7,1488,74,91,282,advantage middlegame short,https://lichess.org/5b8oVYCW#31
0H71r,r4rk1/p4ppp/1n6/2Qp1q2/8/1P4P1/P4PBP/R2R2K1 w - - 4 24,g2d5 a8d8 d5f7 f5f7 d1d8 f8d8,2138,76,82,131,advantage long middlegame,https://lichess.org/8oBvacfW#47
0H74F,8/5p1p/1R3p2/4p3/k3P3/5P2/2rb1BPP/3K4 b - - 4 34,d2a5 d1c2 a5b6 f2b6,1199,189,-67,10,crushing endgame short,https://lichess.org/CUKe7vCm/black#68
0H7G5,rn1q1rk1/ppp3pp/3bp1p1/3pN3/3PnB2/2P2P2/PPQ1P1PP/R3KB1R b KQ - 0 11,d8h4 g2g3 e4g3 f4g3,1530,119,49,12,advantage defensiveMove opening short,https://lichess.org/5DxxghO7/black#22
0H7Ku,r2r2k1/p3bppp/1qp5/4B1PP/2p1P3/1P1P4/P2K1PQ1/R6R w - - 0 24,b3c4 b6a5 d2e2 a5e5,2025,77,86,226,advantage fork middlegame short,https://lichess.org/R1ndJ4fo#47
0H7Qh,3r3k/pp2rp2/2pp4/7B/2n3R1/P5RP/1P6/2K5 b - - 2 33,c4e5 g4h4 e5g6 h5g6,1631,164,50,8,crushing discoveredAttack endgame quietMove short,https://lichess.org/3GJQcJkx/black#66
0H7TA,2Q2b2/kq6/4p1p1/3p3p/3P4/4B3/P4PPP/6K1 w - - 0 31,c8f8 b7b1 e3c1 b1c1,600,107,78,248,backRankMate endgame mate mateIn2 short,https://lichess.org/Surriku9#61
0H7en,8/7k/1p6/2p1pK1P/4Np2/6r1/1B6/8 b - - 5 45,g3h3 e4g5 h7h6 g5h3,1433,102,53,17,crushing endgame fork short,https://lichess.org/MmvgE05s/black#90
0H7pj,2kr3r/p3b3/1qp1N3/4Pnp1/1Pp2P1p/Q1Pp4/P2B2PP/1R3R1K w - - 0 24,f4g5 f5g3 h2g3 h4g3,1368,75,100,108,discoveredAttack kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/pp75Q6st#47
0H7vi,r2r2k1/3qbp1p/4p1p1/p5N1/1pPnQP2/1P2B3/P5PP/R4RK1 w - - 0 21,a1d1 d4e2 g1f2 e2c3 d1d7 c3e4 g5e4 d8d7,2085,75,91,160,advantage fork middlegame veryLong,https://lichess.org/Spsxcuh7#41
0H882,8/8/3P4/4B2p/2P3b1/1P4p1/3K2k1/8 w - - 1 49,c4c5 g4d7 d2e3 h5h4,1663,202,54,30,bishopEndgame crushing defensiveMove endgame quietMove short,https://lichess.org/tJSwtLHI#97
0H892,3r1k2/pp4p1/2n2p1p/2R5/4Pp2/1P3P2/PPK1B1PP/8 w - - 4 24,c5d5 c6b4 c2c3 b4d5,1152,94,59,49,crushing endgame fork short,https://lichess.org/su6RaIBe#47
0H8GA,r1bqk1nr/pp3ppp/2n1p3/1BbpP3/8/5N2/PPP2PPP/RNBQK2R b KQkq - 3 6,c5f2 e1f2 d8b6 f3d4,1597,75,89,534,advantage hangingPiece opening pin short,https://lichess.org/LxcqXZQs/black#12
0H8Gt,5r2/5rpR/p5q1/k3pP2/Np1nP2Q/1P1R4/1PP2K2/8 w - - 3 43,h4h2 f7f5 e4f5 g6f5,2176,79,90,405,crushing middlegame sacrifice short,https://lichess.org/wvcr2Pw2#85
0H8OM,r3r1k1/5ppn/p2b2b1/1pp3P1/1N1PPPq1/P1PQ4/1P1B2B1/R4RK1 w - - 0 25,b4c6 g6e4 d3h3 g4h3 g2h3 e4c6,1784,74,95,5262,advantage long middlegame,https://lichess.org/l7z5BVUy#49
0H8PW,2kr1bnr/2q2pp1/2p3p1/ppn5/4N3/5N1P/PPP2PP1/R1B1QRK1 b - - 1 15,d8e8 e4d6 f8d6 e1e8,1141,78,74,543,advantage discoveredAttack master opening queensideAttack short,https://lichess.org/f1y0F2SS/black#30
0H8Ue,1b6/4k1B1/1P3pK1/3ppP2/8/8/8/8 b - - 3 47,e5e4 g7f6 e7d6 f6d4,1714,74,93,844,bishopEndgame crushing defensiveMove endgame short,https://lichess.org/BqbNOmjV/black#94
0H8Y1,5r1k/1b4p1/p3Q2p/1p4q1/5p2/P2B2P1/1PP4P/1N2R1K1 w - - 1 24,e6g6 g5c5 g1f1 f4g3 f1e2 c5f2 e2d1 b7f3,1681,107,84,21,crushing discoveredAttack middlegame veryLong,https://lichess.org/SZEtH8U5#47
0H8fB,4r2k/2pb1p2/p2b4/3P4/1rP1B3/3RR1P1/P3NP1P/6K1 w - - 3 26,e4g2 b4b1 g2f1 e8e3 d3e3 d7h3,2032,87,70,26,crushing long middlegame pin,https://lichess.org/32Z8cQZS#51
0H8fT,6k1/6p1/2b1P3/4BPR1/1P1p4/5r2/5K2/8 w - - 1 42,f2e2 f3e3 e2d2 e3e5,1364,76,67,113,advantage endgame fork master short,https://lichess.org/notmbzm8#83
0H8jr,r4B1k/ppp3pp/2n5/4p1Nb/3PP3/2P4P/P1P3P1/5RK1 w - - 1 19,g5f7 h8g8 f7h6 g7h6,1623,76,87,251,advantage endgame short,https://lichess.org/yBb0F8Lp#37
0H8kE,rn2k2r/ppp1qppp/8/3p4/3Pn3/4PQ2/PP3PPP/R3KBNR w KQkq - 0 10,f1d3 e7b4,1134,87,61,124,crushing middlegame oneMove,https://lichess.org/qAaPBpO5#19
0H8uK,k1r5/p5bp/3Qpnp1/B2p4/3P4/4P3/5PPP/6K1 w - - 0 27,d6e6 c8c1 a5e1 c1e1,1041,92,83,36,backRankMate endgame mate mateIn2 short,https://lichess.org/MRU0AEam#53
0H9Lo,3r4/1P3kp1/8/4p3/6P1/6K1/3p3P/3R4 b - - 0 43,f7e6 d1d2 d8d2 b7b8q,1242,77,94,404,advancedPawn advantage deflection endgame promotion rookEndgame short,https://lichess.org/huPsMfMI/black#86
